"","site_name","datetime","salinity"
"29290","YRK",2024-06-02 19:30:00,15.08
"29291","YRK",2024-06-02 19:45:00,15
"29292","YRK",2024-06-02 20:00:00,15.02
"29293","YRK",2024-06-02 20:15:00,15.05
"29294","YRK",2024-06-02 20:30:00,15.14
"29295","YRK",2024-06-02 20:45:00,16
"29296","YRK",2024-06-02 21:00:00,16.16
"29297","YRK",2024-06-02 21:15:00,16
"29298","YRK",2024-06-02 21:30:00,15.5
"29299","YRK",2024-06-02 21:45:00,16.09
"29300","YRK",2024-06-02 22:00:00,16.32
"29301","YRK",2024-06-02 22:15:00,16.47
"29302","YRK",2024-06-02 22:30:00,16.35
"29303","YRK",2024-06-02 22:45:00,16.27
"29304","YRK",2024-06-02 23:00:00,16.21
"29305","YRK",2024-06-02 23:15:00,16.09
"29306","YRK",2024-06-02 23:30:00,16.09
"29307","YRK",2024-06-02 23:45:00,16.27
"29308","YRK",2024-06-03,15.78
"29309","YRK",2024-06-03 00:15:00,15.79
"29310","YRK",2024-06-03 00:30:00,15.37
"29311","YRK",2024-06-03 00:45:00,15.25
"29312","YRK",2024-06-03 01:00:00,15.22
"29313","YRK",2024-06-03 01:15:00,15.19
"29314","YRK",2024-06-03 01:30:00,15.11
"29315","YRK",2024-06-03 01:45:00,15.08
"29316","YRK",2024-06-03 02:00:00,15.1
"29317","YRK",2024-06-03 02:15:00,15.2
"29318","YRK",2024-06-03 02:30:00,15.09
"29319","YRK",2024-06-03 02:45:00,15.09
"29320","YRK",2024-06-03 03:00:00,15.1
"29321","YRK",2024-06-03 03:15:00,15.16
"29322","YRK",2024-06-03 03:30:00,15.21
"29323","YRK",2024-06-03 03:45:00,15.29
"29324","YRK",2024-06-03 04:00:00,15.36
"29325","YRK",2024-06-03 04:15:00,15.27
"29326","YRK",2024-06-03 04:30:00,15.28
"29327","YRK",2024-06-03 04:45:00,15.27
"29328","YRK",2024-06-03 05:00:00,15.28
"29329","YRK",2024-06-03 05:15:00,15.28
"29330","YRK",2024-06-03 05:30:00,15.27
"29331","YRK",2024-06-03 05:45:00,15.25
"29332","YRK",2024-06-03 06:00:00,15.4
"29333","YRK",2024-06-03 06:15:00,15.54
"29334","YRK",2024-06-03 06:30:00,15.53
"29335","YRK",2024-06-03 06:45:00,15.51
"29336","YRK",2024-06-03 07:00:00,15.51
"29337","YRK",2024-06-03 07:15:00,15.43
"29338","YRK",2024-06-03 07:30:00,15.29
"29339","YRK",2024-06-03 07:45:00,15.18
"29340","YRK",2024-06-03 08:00:00,15.15
"29341","YRK",2024-06-03 08:15:00,15.12
"29342","YRK",2024-06-03 08:30:00,15.22
"29343","YRK",2024-06-03 08:45:00,15.3
"29344","YRK",2024-06-03 09:00:00,15.76
"29345","YRK",2024-06-03 09:15:00,16.79
"29346","YRK",2024-06-03 09:30:00,16.97
"29347","YRK",2024-06-03 09:45:00,16.94
"29348","YRK",2024-06-03 10:00:00,16.71
"29349","YRK",2024-06-03 10:15:00,16.51
"29350","YRK",2024-06-03 10:30:00,17.01
"29351","YRK",2024-06-03 10:45:00,17.36
"29352","YRK",2024-06-03 11:00:00,17.88
"29353","YRK",2024-06-03 11:15:00,17.68
"29354","YRK",2024-06-03 11:30:00,16.98
"29355","YRK",2024-06-03 11:45:00,16.48
"29356","YRK",2024-06-03 12:00:00,16.05
"29357","YRK",2024-06-03 12:15:00,15.81
"29358","YRK",2024-06-03 12:30:00,15.75
"29359","YRK",2024-06-03 12:45:00,16.11
"29360","YRK",2024-06-03 13:00:00,16.04
"29361","YRK",2024-06-03 13:15:00,16.18
"29362","YRK",2024-06-03 13:30:00,16.31
"29363","YRK",2024-06-03 13:45:00,15.9
"29364","YRK",2024-06-03 14:00:00,15.97
"29365","YRK",2024-06-03 14:15:00,15.96
"29366","YRK",2024-06-03 14:30:00,15.9
"29367","YRK",2024-06-03 14:45:00,15.31
"29368","YRK",2024-06-03 15:00:00,15.54
"29369","YRK",2024-06-03 15:15:00,15.53
"29370","YRK",2024-06-03 15:30:00,15.5
"29371","YRK",2024-06-03 15:45:00,15.53
"29372","YRK",2024-06-03 16:00:00,15.48
"29373","YRK",2024-06-03 16:15:00,15.66
"29374","YRK",2024-06-03 16:30:00,15.62
"29375","YRK",2024-06-03 16:45:00,15.75
"29376","YRK",2024-06-03 17:00:00,15.78
"29377","YRK",2024-06-03 17:15:00,15.78
"29378","YRK",2024-06-03 17:30:00,15.74
"29379","YRK",2024-06-03 17:45:00,15.89
"29380","YRK",2024-06-03 18:00:00,15.96
"29381","YRK",2024-06-03 18:15:00,15.93
"29382","YRK",2024-06-03 18:30:00,15.97
"29383","YRK",2024-06-03 18:45:00,15.95
"29384","YRK",2024-06-03 19:00:00,15.96
"29385","YRK",2024-06-03 19:15:00,15.96
"29386","YRK",2024-06-03 19:30:00,16
"29387","YRK",2024-06-03 19:45:00,15.98
"29388","YRK",2024-06-03 20:00:00,15.88
"29389","YRK",2024-06-03 20:15:00,15.69
"29390","YRK",2024-06-03 20:30:00,15.67
"29391","YRK",2024-06-03 20:45:00,15.58
"29392","YRK",2024-06-03 21:00:00,15.53
"29393","YRK",2024-06-03 21:15:00,15.39
"29394","YRK",2024-06-03 21:30:00,16.22
"29395","YRK",2024-06-03 22:00:00,15.68
"29396","YRK",2024-06-03 22:15:00,16.01
"29397","YRK",2024-06-03 22:30:00,17.19
"29398","YRK",2024-06-03 22:45:00,17.57
"29399","YRK",2024-06-03 23:00:00,17.43
"29400","YRK",2024-06-03 23:15:00,17.61
"29401","YRK",2024-06-03 23:30:00,17.55
"29402","YRK",2024-06-03 23:45:00,17.05
"29403","YRK",2024-06-04,16.72
"29404","YRK",2024-06-04 00:15:00,16.74
"29405","YRK",2024-06-04 00:30:00,17.05
"29406","YRK",2024-06-04 00:45:00,16.69
"29407","YRK",2024-06-04 01:00:00,16.24
"29408","YRK",2024-06-04 01:15:00,16.11
"29409","YRK",2024-06-04 01:30:00,15.88
"29410","YRK",2024-06-04 01:45:00,16
"29411","YRK",2024-06-04 02:00:00,15.82
"29412","YRK",2024-06-04 02:15:00,15.77
"29413","YRK",2024-06-04 02:30:00,16.16
"29414","YRK",2024-06-04 02:45:00,16.11
"29415","YRK",2024-06-04 03:00:00,16.03
"29416","YRK",2024-06-04 03:15:00,16.07
"29417","YRK",2024-06-04 03:30:00,15.92
"29418","YRK",2024-06-04 03:45:00,16.37
"29419","YRK",2024-06-04 04:00:00,15.68
"29420","YRK",2024-06-04 04:15:00,15.92
"29421","YRK",2024-06-04 04:30:00,16.15
"29422","YRK",2024-06-04 04:45:00,16.2
"29423","YRK",2024-06-04 05:00:00,16.24
"29424","YRK",2024-06-04 05:15:00,16.14
"29425","YRK",2024-06-04 05:30:00,16.24
"29426","YRK",2024-06-04 05:45:00,16.15
"29427","YRK",2024-06-04 06:00:00,16.1
"29428","YRK",2024-06-04 06:15:00,16.27
"29429","YRK",2024-06-04 06:30:00,16.41
"29430","YRK",2024-06-04 06:45:00,16.34
"29431","YRK",2024-06-04 07:00:00,16.39
"29432","YRK",2024-06-04 07:15:00,16.47
"29433","YRK",2024-06-04 07:30:00,16.65
"29434","YRK",2024-06-04 07:45:00,16.51
"29435","YRK",2024-06-04 08:00:00,16.4
"29436","YRK",2024-06-04 08:15:00,16.29
"29437","YRK",2024-06-04 08:30:00,16.17
"29438","YRK",2024-06-04 08:45:00,16.06
"29439","YRK",2024-06-04 09:00:00,15.98
"29440","YRK",2024-06-04 09:15:00,15.88
"29441","YRK",2024-06-04 09:30:00,15.84
"29442","YRK",2024-06-04 09:45:00,15.83
"29443","YRK",2024-06-04 10:00:00,16.14
"29444","YRK",2024-06-04 10:30:00,16.21
"29445","YRK",2024-06-04 10:45:00,16.29
"29446","YRK",2024-06-04 11:00:00,16.86
"29447","YRK",2024-06-04 11:15:00,17.49
"29448","YRK",2024-06-04 11:30:00,17.2
"29449","YRK",2024-06-04 11:45:00,17.48
"29450","YRK",2024-06-04 12:00:00,17.28
"29451","YRK",2024-06-04 12:15:00,16.8
"29452","YRK",2024-06-04 12:30:00,16.88
"29453","YRK",2024-06-04 12:45:00,16.77
"29454","YRK",2024-06-04 13:00:00,16.51
"29455","YRK",2024-06-04 13:45:00,16.06
"29456","YRK",2024-06-04 14:00:00,15.97
"29457","YRK",2024-06-04 14:15:00,15.96
"29458","YRK",2024-06-04 14:30:00,15.92
"29459","YRK",2024-06-04 14:45:00,15.79
"29460","YRK",2024-06-04 15:00:00,15.84
"29461","YRK",2024-06-04 15:15:00,15.96
"29462","YRK",2024-06-04 15:30:00,15.97
"29463","YRK",2024-06-04 15:45:00,15.97
"29464","YRK",2024-06-04 16:00:00,15.99
"29465","YRK",2024-06-04 16:15:00,15.99
"29466","YRK",2024-06-04 16:30:00,15.93
"29467","YRK",2024-06-04 16:45:00,15.92
"29468","YRK",2024-06-04 17:00:00,15.97
"29469","YRK",2024-06-04 17:15:00,16.04
"29470","YRK",2024-06-04 17:30:00,15.98
"29471","YRK",2024-06-04 17:45:00,15.94
"29472","YRK",2024-06-04 18:00:00,15.92
"29473","YRK",2024-06-04 18:15:00,15.91
"29474","YRK",2024-06-04 18:30:00,15.9
"29475","YRK",2024-06-04 18:45:00,15.89
"29476","YRK",2024-06-04 19:00:00,15.91
"29477","YRK",2024-06-04 19:15:00,15.92
"29478","YRK",2024-06-04 19:30:00,15.87
"29479","YRK",2024-06-04 19:45:00,15.86
"29480","YRK",2024-06-04 20:00:00,15.82
"29481","YRK",2024-06-04 20:15:00,15.8
"29482","YRK",2024-06-04 20:30:00,15.78
"29483","YRK",2024-06-04 20:45:00,15.83
"29484","YRK",2024-06-04 21:00:00,15.84
"29485","YRK",2024-06-04 21:15:00,15.85
"29486","YRK",2024-06-04 21:30:00,15.87
"29487","YRK",2024-06-04 21:45:00,15.87
"29488","YRK",2024-06-04 22:00:00,15.85
"29489","YRK",2024-06-04 22:15:00,15.87
"29490","YRK",2024-06-04 22:30:00,16
"29491","YRK",2024-06-04 22:45:00,16.02
"29492","YRK",2024-06-04 23:00:00,15.88
"29493","YRK",2024-06-04 23:15:00,15.87
"29494","YRK",2024-06-04 23:30:00,15.85
"29495","YRK",2024-06-04 23:45:00,15.88
"29496","YRK",2024-06-05,16.28
"29497","YRK",2024-06-05 00:15:00,16.52
"29498","YRK",2024-06-05 00:30:00,16.56
"29499","YRK",2024-06-05 00:45:00,15.89
"29500","YRK",2024-06-05 01:00:00,15.87
"29501","YRK",2024-06-05 01:15:00,15.88
"29502","YRK",2024-06-05 01:30:00,15.86
"29503","YRK",2024-06-05 01:45:00,15.89
"29504","YRK",2024-06-05 02:00:00,15.84
"29505","YRK",2024-06-05 02:15:00,15.82
"29506","YRK",2024-06-05 02:30:00,15.81
"29507","YRK",2024-06-05 02:45:00,15.85
"29508","YRK",2024-06-05 03:00:00,15.84
"29509","YRK",2024-06-05 03:15:00,15.83
"29510","YRK",2024-06-05 03:30:00,15.82
"29511","YRK",2024-06-05 03:45:00,15.81
"29512","YRK",2024-06-05 04:00:00,15.81
"29513","YRK",2024-06-05 04:15:00,15.81
"29514","YRK",2024-06-05 04:30:00,15.78
"29515","YRK",2024-06-05 04:45:00,15.85
"29516","YRK",2024-06-05 05:00:00,16.24
"29517","YRK",2024-06-05 05:15:00,16.17
"29518","YRK",2024-06-05 05:30:00,16.2
"29519","YRK",2024-06-05 05:45:00,16.04
"29520","YRK",2024-06-05 06:00:00,16.06
"29521","YRK",2024-06-05 06:15:00,16.07
"29522","YRK",2024-06-05 06:30:00,16.23
"29523","YRK",2024-06-05 06:45:00,16.24
"29524","YRK",2024-06-05 07:00:00,16.09
"29525","YRK",2024-06-05 07:15:00,16.03
"29526","YRK",2024-06-05 07:30:00,16.1
"29527","YRK",2024-06-05 07:45:00,16.51
"29528","YRK",2024-06-05 08:00:00,16.61
"29529","YRK",2024-06-05 08:15:00,16.61
"29530","YRK",2024-06-05 08:30:00,16.67
"29531","YRK",2024-06-05 08:45:00,16.59
"29532","YRK",2024-06-05 09:00:00,16.43
"29533","YRK",2024-06-05 09:15:00,16.33
"29534","YRK",2024-06-05 09:30:00,16.21
"29535","YRK",2024-06-05 09:45:00,16.17
"29536","YRK",2024-06-05 10:00:00,16.11
"29537","YRK",2024-06-05 10:15:00,16.09
"29538","YRK",2024-06-05 10:30:00,16.1
"29539","YRK",2024-06-05 10:45:00,16.26
"29540","YRK",2024-06-05 11:00:00,17.17
"29541","YRK",2024-06-05 11:15:00,17.06
"29542","YRK",2024-06-05 11:30:00,17.2
"29543","YRK",2024-06-05 11:45:00,17.19
"29544","YRK",2024-06-05 12:00:00,17.17
"29545","YRK",2024-06-05 12:15:00,17.14
"29546","YRK",2024-06-05 12:30:00,17.18
"29547","YRK",2024-06-05 12:45:00,17.19
"29548","YRK",2024-06-05 13:00:00,17.27
"29549","YRK",2024-06-05 13:15:00,16.64
"29550","YRK",2024-06-05 13:30:00,16.25
"29551","YRK",2024-06-05 13:45:00,16.13
"29552","YRK",2024-06-05 14:00:00,16.14
"29553","YRK",2024-06-05 14:15:00,16.14
"29554","YRK",2024-06-05 14:30:00,15.97
"29555","YRK",2024-06-05 14:45:00,15.87
"29556","YRK",2024-06-05 15:00:00,15.92
"29557","YRK",2024-06-05 15:15:00,15.8
"29558","YRK",2024-06-05 15:30:00,15.85
"29559","YRK",2024-06-05 15:45:00,15.89
"29560","YRK",2024-06-05 16:00:00,15.87
"29561","YRK",2024-06-05 16:15:00,15.99
"29562","YRK",2024-06-05 16:30:00,16.16
"29563","YRK",2024-06-05 16:45:00,16.14
"29564","YRK",2024-06-05 17:00:00,16.14
"29565","YRK",2024-06-05 17:15:00,16.19
"29566","YRK",2024-06-05 17:30:00,16.38
"29567","YRK",2024-06-05 17:45:00,16.37
"29568","YRK",2024-06-05 18:00:00,16.27
"29569","YRK",2024-06-05 18:15:00,16.32
"29570","YRK",2024-06-05 18:30:00,16.33
"29571","YRK",2024-06-05 18:45:00,16.29
"29572","YRK",2024-06-05 19:00:00,16.27
"29573","YRK",2024-06-05 19:15:00,16.2
"29574","YRK",2024-06-05 19:30:00,16.18
"29575","YRK",2024-06-05 19:45:00,16.23
"29576","YRK",2024-06-05 20:00:00,16.15
"29577","YRK",2024-06-05 20:15:00,16.18
"29578","YRK",2024-06-05 20:30:00,16.3
"29579","YRK",2024-06-05 20:45:00,16.43
"29580","YRK",2024-06-05 21:00:00,16.41
"29581","YRK",2024-06-05 21:15:00,16.43
"29582","YRK",2024-06-05 21:30:00,16.39
"29583","YRK",2024-06-05 21:45:00,16.28
"29584","YRK",2024-06-05 22:00:00,16.19
"29585","YRK",2024-06-05 22:15:00,16.05
"29586","YRK",2024-06-05 22:30:00,16.08
"29587","YRK",2024-06-05 22:45:00,16.1
"29588","YRK",2024-06-05 23:00:00,16.25
"29589","YRK",2024-06-05 23:15:00,16.25
"29590","YRK",2024-06-05 23:30:00,16.25
"29591","YRK",2024-06-05 23:45:00,16.26
"29592","YRK",2024-06-06,16.24
"29593","YRK",2024-06-06 00:15:00,16.2
"29594","YRK",2024-06-06 00:30:00,16.15
"29595","YRK",2024-06-06 00:45:00,16.84
"29596","YRK",2024-06-06 01:00:00,16.93
"29597","YRK",2024-06-06 01:15:00,17.15
"29598","YRK",2024-06-06 01:30:00,16.84
"29599","YRK",2024-06-06 01:45:00,17.15
"29600","YRK",2024-06-06 02:00:00,17.11
"29601","YRK",2024-06-06 02:15:00,17.12
"29602","YRK",2024-06-06 02:30:00,17.12
"29603","YRK",2024-06-06 02:45:00,16.32
"29604","YRK",2024-06-06 03:00:00,16.43
"29605","YRK",2024-06-06 03:15:00,16.42
"29606","YRK",2024-06-06 03:30:00,16.4
"29607","YRK",2024-06-06 03:45:00,16.33
"29608","YRK",2024-06-06 04:00:00,16.31
"29609","YRK",2024-06-06 04:15:00,16.42
"29610","YRK",2024-06-06 04:30:00,16.46
"29611","YRK",2024-06-06 04:45:00,16.45
"29612","YRK",2024-06-06 05:00:00,16.42
"29613","YRK",2024-06-06 05:15:00,16.31
"29614","YRK",2024-06-06 05:30:00,16.29
"29615","YRK",2024-06-06 05:45:00,16.22
"29616","YRK",2024-06-06 06:00:00,16.15
"29617","YRK",2024-06-06 06:15:00,16.08
"29618","YRK",2024-06-06 06:30:00,16.06
"29619","YRK",2024-06-06 06:45:00,16.36
"29620","YRK",2024-06-06 07:00:00,16.5
"29621","YRK",2024-06-06 07:15:00,16.51
"29622","YRK",2024-06-06 07:30:00,16.48
"29623","YRK",2024-06-06 07:45:00,16.39
"29624","YRK",2024-06-06 08:00:00,16.32
"29625","YRK",2024-06-06 08:15:00,16.28
"29626","YRK",2024-06-06 08:30:00,16.31
"29627","YRK",2024-06-06 08:45:00,16.47
"29628","YRK",2024-06-06 09:00:00,16.51
"29629","YRK",2024-06-06 09:15:00,16.54
"29630","YRK",2024-06-06 09:30:00,16.54
"29631","YRK",2024-06-06 09:45:00,16.55
"29632","YRK",2024-06-06 10:00:00,16.52
"29633","YRK",2024-06-06 10:15:00,16.55
"29634","YRK",2024-06-06 10:30:00,16.55
"29635","YRK",2024-06-06 10:45:00,16.53
"29636","YRK",2024-06-06 11:00:00,16.51
"29637","YRK",2024-06-06 11:15:00,16.5
"29638","YRK",2024-06-06 11:30:00,16.5
"29639","YRK",2024-06-06 11:45:00,16.49
"29640","YRK",2024-06-06 12:00:00,16.96
"29641","YRK",2024-06-06 12:15:00,17.17
"29642","YRK",2024-06-06 12:30:00,17.43
"29643","YRK",2024-06-06 12:45:00,17.48
"29644","YRK",2024-06-06 13:00:00,17.5
"29645","YRK",2024-06-06 13:15:00,17.46
"29646","YRK",2024-06-06 13:30:00,17.46
"29647","YRK",2024-06-06 13:45:00,17.46
"29648","YRK",2024-06-06 14:00:00,17.43
"29649","YRK",2024-06-06 14:15:00,17.36
"29650","YRK",2024-06-06 14:30:00,17.3
"29651","YRK",2024-06-06 14:45:00,17.15
"29652","YRK",2024-06-06 15:00:00,17.08
"29653","YRK",2024-06-06 15:15:00,17.07
"29654","YRK",2024-06-06 15:30:00,16.79
"29655","YRK",2024-06-06 15:45:00,16.7
"29656","YRK",2024-06-06 16:00:00,16.6
"29657","YRK",2024-06-06 16:15:00,16.53
"29658","YRK",2024-06-06 16:30:00,16.52
"29659","YRK",2024-06-06 16:45:00,16.49
"29660","YRK",2024-06-06 17:00:00,16.51
"29661","YRK",2024-06-06 17:15:00,16.48
"29662","YRK",2024-06-06 17:30:00,16.38
"29663","YRK",2024-06-06 17:45:00,16.49
"29664","YRK",2024-06-06 18:00:00,16.39
"29665","YRK",2024-06-06 18:15:00,16.47
"29666","YRK",2024-06-06 18:30:00,16.58
"29667","YRK",2024-06-06 18:45:00,16.62
"29668","YRK",2024-06-06 19:00:00,16.65
"29669","YRK",2024-06-06 19:15:00,16.7
"29670","YRK",2024-06-06 19:30:00,16.67
"29671","YRK",2024-06-06 19:45:00,16.67
"29672","YRK",2024-06-06 20:00:00,16.64
"29673","YRK",2024-06-06 20:15:00,16.62
"29674","YRK",2024-06-06 20:30:00,16.6
"29675","YRK",2024-06-06 20:45:00,16.59
"29676","YRK",2024-06-06 21:00:00,16.58
"29677","YRK",2024-06-06 21:15:00,16.63
"29678","YRK",2024-06-06 21:30:00,16.72
"29679","YRK",2024-06-06 21:45:00,16.73
"29680","YRK",2024-06-06 22:00:00,16.77
"29681","YRK",2024-06-06 22:15:00,16.79
"29682","YRK",2024-06-06 22:30:00,16.78
"29683","YRK",2024-06-06 22:45:00,16.72
"29684","YRK",2024-06-06 23:00:00,16.61
"29685","YRK",2024-06-06 23:15:00,16.54
"29686","YRK",2024-06-06 23:30:00,16.48
"29687","YRK",2024-06-06 23:45:00,16.47
"29688","YRK",2024-06-07,16.48
"29689","YRK",2024-06-07 00:15:00,17.02
"29690","YRK",2024-06-07 00:30:00,17.2
"29691","YRK",2024-06-07 00:45:00,17.43
"29692","YRK",2024-06-07 01:00:00,17.61
"29693","YRK",2024-06-07 01:15:00,17.59
"29694","YRK",2024-06-07 01:30:00,17.63
"29695","YRK",2024-06-07 01:45:00,18.04
"29696","YRK",2024-06-07 02:00:00,17.63
"29697","YRK",2024-06-07 02:15:00,17.89
"29698","YRK",2024-06-07 02:30:00,17.75
"29699","YRK",2024-06-07 02:45:00,17.85
"29700","YRK",2024-06-07 03:00:00,17.62
"29701","YRK",2024-06-07 03:15:00,17.52
"29702","YRK",2024-06-07 03:30:00,17.38
"29703","YRK",2024-06-07 03:45:00,17.42
"29704","YRK",2024-06-07 04:00:00,17.32
"29705","YRK",2024-06-07 04:15:00,17.34
"29706","YRK",2024-06-07 04:30:00,16.97
"29707","YRK",2024-06-07 04:45:00,16.97
"29708","YRK",2024-06-07 05:00:00,16.76
"29709","YRK",2024-06-07 05:15:00,16.91
"29710","YRK",2024-06-07 05:30:00,16.65
"29711","YRK",2024-06-07 05:45:00,16.59
"29712","YRK",2024-06-07 06:00:00,16.77
"29713","YRK",2024-06-07 06:15:00,16.89
"29714","YRK",2024-06-07 06:30:00,16.96
"29715","YRK",2024-06-07 06:45:00,16.88
"29716","YRK",2024-06-07 07:00:00,16.68
"29717","YRK",2024-06-07 07:15:00,16.7
"29718","YRK",2024-06-07 07:30:00,16.72
"29719","YRK",2024-06-07 07:45:00,16.84
"29720","YRK",2024-06-07 08:00:00,16.81
"29721","YRK",2024-06-07 08:15:00,16.82
"29722","YRK",2024-06-07 08:30:00,16.85
"29723","YRK",2024-06-07 08:45:00,16.85
"29724","YRK",2024-06-07 09:00:00,16.91
"29725","YRK",2024-06-07 09:15:00,17.04
"29726","YRK",2024-06-07 09:30:00,17.04
"29727","YRK",2024-06-07 09:45:00,17.12
"29728","YRK",2024-06-07 10:00:00,17.14
"29729","YRK",2024-06-07 10:15:00,17.14
"29730","YRK",2024-06-07 10:30:00,17.1
"29731","YRK",2024-06-07 10:45:00,17.05
"29732","YRK",2024-06-07 11:00:00,16.96
"29733","YRK",2024-06-07 11:15:00,16.63
"29734","YRK",2024-06-07 11:30:00,16.46
"29735","YRK",2024-06-07 11:45:00,16.47
"29736","YRK",2024-06-07 12:00:00,16.61
"29737","YRK",2024-06-07 12:15:00,16.77
"29738","YRK",2024-06-07 12:30:00,17.17
"29739","YRK",2024-06-07 12:45:00,17.84
"29740","YRK",2024-06-07 13:00:00,17.97
"29741","YRK",2024-06-07 13:15:00,17.98
"29742","YRK",2024-06-07 13:30:00,17.81
"29743","YRK",2024-06-07 13:45:00,17.84
"29744","YRK",2024-06-07 14:00:00,17.95
"29745","YRK",2024-06-07 14:15:00,17.87
"29746","YRK",2024-06-07 14:30:00,17.85
"29747","YRK",2024-06-07 14:45:00,17.81
"29748","YRK",2024-06-07 15:00:00,17.41
"29749","YRK",2024-06-07 15:15:00,17.36
"29750","YRK",2024-06-07 15:30:00,17.38
"29751","YRK",2024-06-07 15:45:00,17.29
"29752","YRK",2024-06-07 16:00:00,17.25
"29753","YRK",2024-06-07 16:15:00,17.51
"29754","YRK",2024-06-07 16:30:00,17.08
"29755","YRK",2024-06-07 16:45:00,17.16
"29756","YRK",2024-06-07 17:00:00,17.19
"29757","YRK",2024-06-07 17:15:00,17.37
"29758","YRK",2024-06-07 17:30:00,17.46
"29759","YRK",2024-06-07 17:45:00,17.43
"29760","YRK",2024-06-07 18:00:00,17.57
"29761","YRK",2024-06-07 18:15:00,17.58
"29762","YRK",2024-06-07 18:30:00,17.18
"29763","YRK",2024-06-07 18:45:00,17.19
"29764","YRK",2024-06-07 19:00:00,17.23
"29765","YRK",2024-06-07 19:15:00,17.09
"29766","YRK",2024-06-07 19:30:00,17.07
"29767","YRK",2024-06-07 19:45:00,17.05
"29768","YRK",2024-06-07 20:00:00,17.15
"29769","YRK",2024-06-07 20:15:00,17.25
"29770","YRK",2024-06-07 20:30:00,17.36
"29771","YRK",2024-06-07 20:45:00,17.19
"29772","YRK",2024-06-07 21:00:00,17.21
"29773","YRK",2024-06-07 21:15:00,17.16
"29774","YRK",2024-06-07 21:30:00,17.19
"29775","YRK",2024-06-07 21:45:00,17.34
"29776","YRK",2024-06-07 22:00:00,17.36
"29777","YRK",2024-06-07 22:15:00,17.34
"29778","YRK",2024-06-07 22:30:00,17.3
"29779","YRK",2024-06-07 22:45:00,17.28
"29780","YRK",2024-06-07 23:00:00,17.2
"29781","YRK",2024-06-07 23:15:00,17.18
"29782","YRK",2024-06-07 23:30:00,16.9
"29783","YRK",2024-06-07 23:45:00,16.51
"29784","YRK",2024-06-08,16.42
"29785","YRK",2024-06-08 00:15:00,16.46
"29786","YRK",2024-06-08 00:30:00,16.51
"29787","YRK",2024-06-08 00:45:00,16.55
"29788","YRK",2024-06-08 01:00:00,17.24
"29789","YRK",2024-06-08 01:15:00,17.47
"29790","YRK",2024-06-08 01:30:00,17.58
"29791","YRK",2024-06-08 01:45:00,17.73
"29792","YRK",2024-06-08 02:00:00,17.83
"29793","YRK",2024-06-08 02:15:00,17.91
"29794","YRK",2024-06-08 02:30:00,18.07
"29795","YRK",2024-06-08 02:45:00,18.18
"29796","YRK",2024-06-08 03:00:00,18.27
"29797","YRK",2024-06-08 03:15:00,18.25
"29798","YRK",2024-06-08 03:30:00,17.92
"29799","YRK",2024-06-08 03:45:00,17.7
"29800","YRK",2024-06-08 04:00:00,17.73
"29801","YRK",2024-06-08 04:15:00,17.47
"29802","YRK",2024-06-08 04:30:00,17.34
"29803","YRK",2024-06-08 04:45:00,17.27
"29804","YRK",2024-06-08 05:00:00,17.02
"29805","YRK",2024-06-08 05:15:00,17.03
"29806","YRK",2024-06-08 05:30:00,17.14
"29807","YRK",2024-06-08 05:45:00,17.07
"29808","YRK",2024-06-08 06:00:00,16.97
"29809","YRK",2024-06-08 06:15:00,17.08
"29810","YRK",2024-06-08 06:30:00,17.1
"29811","YRK",2024-06-08 06:45:00,17.15
"29812","YRK",2024-06-08 07:00:00,17.32
"29813","YRK",2024-06-08 07:15:00,17.41
"29814","YRK",2024-06-08 07:30:00,17.28
"29815","YRK",2024-06-08 07:45:00,17.2
"29816","YRK",2024-06-08 08:00:00,17.11
"29817","YRK",2024-06-08 08:15:00,17.09
"29818","YRK",2024-06-08 08:30:00,17.3
"29819","YRK",2024-06-08 08:45:00,17.3
"29820","YRK",2024-06-08 09:00:00,17.3
"29821","YRK",2024-06-08 09:15:00,17.36
"29822","YRK",2024-06-08 09:30:00,17.39
"29823","YRK",2024-06-08 09:45:00,17.43
"29824","YRK",2024-06-08 10:00:00,17.4
"29825","YRK",2024-06-08 10:15:00,17.39
"29826","YRK",2024-06-08 10:30:00,17.38
"29827","YRK",2024-06-08 10:45:00,17.48
"29828","YRK",2024-06-08 11:00:00,17.5
"29829","YRK",2024-06-08 11:15:00,17.48
"29830","YRK",2024-06-08 11:30:00,17.44
"29831","YRK",2024-06-08 11:45:00,17.38
"29832","YRK",2024-06-08 12:00:00,17.32
"29833","YRK",2024-06-08 12:15:00,17.2
"29834","YRK",2024-06-08 12:30:00,17.08
"29835","YRK",2024-06-08 12:45:00,17.07
"29836","YRK",2024-06-08 13:00:00,17.19
"29837","YRK",2024-06-08 13:15:00,17.37
"29838","YRK",2024-06-08 13:30:00,18.19
"29839","YRK",2024-06-08 13:45:00,18.56
"29840","YRK",2024-06-08 14:00:00,18.56
"29841","YRK",2024-06-08 14:15:00,18.47
"29842","YRK",2024-06-08 14:30:00,18.48
"29843","YRK",2024-06-08 14:45:00,18.42
"29844","YRK",2024-06-08 15:00:00,18.23
"29845","YRK",2024-06-08 15:15:00,18.01
"29846","YRK",2024-06-08 15:30:00,18.17
"29847","YRK",2024-06-08 15:45:00,18.07
"29848","YRK",2024-06-08 16:00:00,17.93
"29849","YRK",2024-06-08 16:15:00,17.82
"29850","YRK",2024-06-08 16:30:00,17.51
