"","bag_site","pop","t","bags_label","tags_label","length","width"
"381","Lewisetta","W3-FL",3,"MVP-FL-2","E067",39,25
"382","Lewisetta","W3-FL",1,"MVP-FL-2","E072",36,25
"383","Lewisetta","W3-FL",2,"MVP-FL-2","E072",39,26
"384","Lewisetta","W3-FL",3,"MVP-FL-2","E072",58,39
"385","Lewisetta","W3-FL",1,"MVP-FL-2","E047",49,34
"386","Lewisetta","W3-FL",2,"MVP-FL-2","E047",51,37
"387","Lewisetta","W3-FL",3,"MVP-FL-2","E047",72,48
"388","Lewisetta","W3-FL",1,"MVP-FL-2","E064",31,21
"389","Lewisetta","W3-FL",2,"MVP-FL-2","E064",34,23
"390","Lewisetta","W3-FL",3,"MVP-FL-2","E064",69,46
"391","Lewisetta","W3-FL",1,"MVP-FL-2","E056",41,22
"392","Lewisetta","W3-FL",2,"MVP-FL-2","E056",42,28
"393","Lewisetta","W3-FL",3,"MVP-FL-2","E056",68,42
"394","Lewisetta","W3-FL",1,"MVP-FL-2","E049",30,17
"395","Lewisetta","W3-FL",1,"MVP-FL-2","E066",33,23
"396","Lewisetta","W3-FL",2,"MVP-FL-2","E066",40,26
"397","Lewisetta","W3-FL",3,"MVP-FL-2","E066",65,48
"398","Lewisetta","W3-FL",1,"MVP-FL-2","E073",34,24
"399","Lewisetta","W3-FL",2,"MVP-FL-2","E073",36,24
"400","Lewisetta","W3-FL",3,"MVP-FL-2","E073",56,33
"401","Lewisetta","W3-FL",1,"MVP-FL-2","E048",36,18
"402","Lewisetta","W3-FL",2,"MVP-FL-2","E048",42,23
"403","Lewisetta","W3-FL",3,"MVP-FL-2","E048",56,33
"404","Lewisetta","W3-FL",1,"MVP-FL-2","E074",31,18
"405","Lewisetta","W3-FL",2,"MVP-FL-2","E074",37,19
"406","Lewisetta","W3-FL",3,"MVP-FL-2","E074",61,31
"407","Lewisetta","W3-FL",1,"MVP-FL-2","E063",35,23
"408","Lewisetta","W3-FL",2,"MVP-FL-2","E063",38,23
"409","Lewisetta","W3-FL",3,"MVP-FL-2","E063",65,40
"410","Lewisetta","W3-FL",1,"MVP-FL-2","E076-B296",27,20
"411","Lewisetta","W3-FL",2,"MVP-FL-2","E076-B296",32,24
"412","Lewisetta","W3-FL",3,"MVP-FL-2","E076-B296",47,38
"413","Lewisetta","W3-FL",1,"MVP-FL-2","E050",42,26
"414","Lewisetta","W3-FL",2,"MVP-FL-2","E050",44,26
"415","Lewisetta","W3-FL",3,"MVP-FL-2","E050",62,41
"416","Lewisetta","W3-FL",1,"MVP-FL-2","E082",35,25
"417","Lewisetta","W3-FL",2,"MVP-FL-2","E082",39,25
"418","Lewisetta","W3-FL",3,"MVP-FL-2","E082",46,32
"419","Lewisetta","W3-FL",1,"MVP-FL-2","E071",30,20
"420","Lewisetta","W3-FL",2,"MVP-FL-2","E071",31,21
"421","Lewisetta","W3-FL",3,"MVP-FL-2","E071",73,38
"422","Lewisetta","W3-FL",1,"MVP-FL-2","E080",39,24
"423","Lewisetta","W3-FL",2,"MVP-FL-2","E080",43,25
"424","Lewisetta","W3-FL",3,"MVP-FL-2","E080",62,38
"425","Lewisetta","W3-FL",1,"MVP-FL-2","E061",42,26
"426","Lewisetta","W3-FL",2,"MVP-FL-2","E061",45,27
"427","Lewisetta","W3-FL",3,"MVP-FL-2","E061",63,44
"428","Lewisetta","W3-FL",1,"MVP-FL-2","E070",40,21
"429","Lewisetta","W3-FL",2,"MVP-FL-2","E070",47,24
"430","Lewisetta","W3-FL",3,"MVP-FL-2","E070",73,43
"431","Lewisetta","W3-FL",1,"MVP-FL-2","E053",42,26
"432","Lewisetta","W3-FL",2,"MVP-FL-2","E053",47,30
"433","Lewisetta","W3-FL",3,"MVP-FL-2","E053",73,41
"434","Lewisetta","W3-FL",1,"MVP-FL-2","E079",38,24
"435","Lewisetta","W3-FL",2,"MVP-FL-2","E079",46,27
"436","Lewisetta","W3-FL",1,"MVP-FL-2","E077",35,28
"437","Lewisetta","W3-FL",2,"MVP-FL-2","E077",40,29
"438","Lewisetta","W3-FL",3,"MVP-FL-2","E077",66,44
"439","Lewisetta","W3-FL",1,"MVP-FL-2","E060",47,25
"440","Lewisetta","W3-FL",2,"MVP-FL-2","E060",57,25
"441","Lewisetta","W3-FL",3,"MVP-FL-2","E060",72,47
"442","Lewisetta","W3-FL",1,"MVP-FL-2","E052",44,29
"443","Lewisetta","W3-FL",2,"MVP-FL-2","E052",47,25
"444","Lewisetta","W3-FL",3,"MVP-FL-2","E052",62,37
"445","Lewisetta","W3-FL",1,"MVP-FL-2","E058",49,28
"446","Lewisetta","W3-FL",2,"MVP-FL-2","E058",50,30
"447","Lewisetta","W3-FL",3,"MVP-FL-2","E058",62,41
"448","Lewisetta","W3-FL",1,"MVP-FL-2","E045",29,19
"449","Lewisetta","W3-FL",2,"MVP-FL-2","E045",35,23
"450","Lewisetta","W3-FL",3,"MVP-FL-2","E045",61,38
"451","Lewisetta","W3-FL",1,"MVP-FL-2","E075-B295",42,19
"452","Lewisetta","W3-FL",2,"MVP-FL-2","E075-B295",43,21
"453","Lewisetta","W3-FL",3,"MVP-FL-2","E075-B295",71,37
"454","Lewisetta","W3-FL",1,"MVP-FL-2","E078",31,21
"455","Lewisetta","W3-FL",2,"MVP-FL-2","E078",44,29
"456","Lewisetta","W3-FL",3,"MVP-FL-2","E078",63,47
"457","Lewisetta","W3-FL",1,"MVP-FL-2","E062",28,19
"458","Lewisetta","W3-FL",2,"MVP-FL-2","E062",36,23
"459","Lewisetta","W3-FL",3,"MVP-FL-2","E062",66,51
"460","Lewisetta","W3-FL",1,"MVP-FL-2","E059",28,16
"461","Lewisetta","W3-FL",2,"MVP-FL-2","E059",27,21
"462","Lewisetta","W3-FL",1,"MVP-FL-2","E046",35,20
"463","Lewisetta","W3-FL",2,"MVP-FL-2","E046",41,22
"464","Lewisetta","W3-FL",3,"MVP-FL-2","E046",49,28
"465","Lewisetta","W3-FL",1,"MVP-FL-2","E044",55,31
"466","Lewisetta","W3-FL",2,"MVP-FL-2","E044",66,36
"467","Lewisetta","W3-FL",3,"MVP-FL-2","E044",75,47
"468","Lewisetta","W3-FL",1,"MVP-FL-2","E054",30,18
"469","Lewisetta","W3-FL",2,"MVP-FL-2","E054",40,24
"470","Lewisetta","W3-FL",3,"MVP-FL-2","E054",67,46
"471","Lewisetta","W3-FL",1,"MVP-FL-2","E043",34,19
"472","Lewisetta","W3-FL",2,"MVP-FL-2","E043",41,26
"473","Lewisetta","W3-FL",3,"MVP-FL-2","E043",67,41
"474","Lewisetta","W3-FL",1,"MVP-FL-2","E057",31,23
"475","Lewisetta","W3-FL",2,"MVP-FL-2","E057",40,25
"476","Lewisetta","W3-FL",3,"MVP-FL-2","E057",65,40
"477","Lewisetta","W3-FL",1,"MVP-FL-2","E042",30,20
"478","Lewisetta","W3-FL",2,"MVP-FL-2","E042",32,23
"479","Lewisetta","W3-FL",3,"MVP-FL-2","E042",25,18
"480","Lewisetta","W3-FL",1,"MVP-FL-2","E051",33,23
"481","Lewisetta","W3-FL",2,"MVP-FL-2","E051",45,23
"482","Lewisetta","W3-FL",3,"MVP-FL-2","E051",75,49
"483","Lewisetta","W2-LA",1,"MVP-LA-1","A041",46,38
"484","Lewisetta","W2-LA",2,"MVP-LA-1","A041",50,39
"485","Lewisetta","W3-FL",1,"MVP-FL-2","E055",50,19
"486","Lewisetta","W3-FL",2,"MVP-FL-2","E055",59,23
"487","Lewisetta","W3-FL",3,"MVP-FL-2","E055",68,30
"488","Lewisetta","W2-LA",1,"MVP-LA-1","A042",49,31
"489","Lewisetta","W2-LA",2,"MVP-LA-1","A042",45,32
"490","Lewisetta","W2-LA",3,"MVP-LA-1","A042",91,60
"491","Lewisetta","W2-LA",1,"MVP-LA-1","A043",29,22
"492","Lewisetta","W2-LA",1,"MVP-LA-1","A044",52,37
"493","Lewisetta","W2-LA",2,"MVP-LA-1","A044",56,37
"494","Lewisetta","W2-LA",3,"MVP-LA-1","A044",105,72
"495","Lewisetta","W2-LA",1,"MVP-LA-1","A045",45,26
"496","Lewisetta","W2-LA",2,"MVP-LA-1","A045",52,30
"497","Lewisetta","W2-LA",3,"MVP-LA-1","A045",112,65
"498","Lewisetta","W2-LA",1,"MVP-LA-1","A046",48,27
"499","Lewisetta","W2-LA",2,"MVP-LA-1","A046",51,27
"500","Lewisetta","W2-LA",3,"MVP-LA-1","A046",100,55
"501","Lewisetta","W2-LA",1,"MVP-LA-1","A047",39,29
"502","Lewisetta","W2-LA",2,"MVP-LA-1","A047",42,31
"503","Lewisetta","W2-LA",3,"MVP-LA-1","A047",97,55
"504","Lewisetta","W2-LA",1,"MVP-LA-1","A048",40,26
"505","Lewisetta","W2-LA",2,"MVP-LA-1","A048",47,31
"506","Lewisetta","W2-LA",3,"MVP-LA-1","A048",99,65
"507","Lewisetta","W2-LA",1,"MVP-LA-1","A049",53,25
"508","Lewisetta","W2-LA",2,"MVP-LA-1","A049",61,29
"509","Lewisetta","W2-LA",3,"MVP-LA-1","A049",113,47
"510","Lewisetta","W2-LA",1,"MVP-LA-1","A050",42,30
"511","Lewisetta","W2-LA",2,"MVP-LA-1","A050",46,32
"512","Lewisetta","W2-LA",3,"MVP-LA-1","A050",95,51
"513","Lewisetta","W2-LA",1,"MVP-LA-1","A051",28,22
"514","Lewisetta","W2-LA",2,"MVP-LA-1","A051",31,25
"515","Lewisetta","W2-LA",3,"MVP-LA-1","A051",71,53
"516","Lewisetta","W2-LA",1,"MVP-LA-1","A052",35,20
"517","Lewisetta","W2-LA",2,"MVP-LA-1","A052",40,25
"518","Lewisetta","W2-LA",3,"MVP-LA-1","A052",105,59
"519","Lewisetta","W2-LA",1,"MVP-LA-1","A053",27,21
"520","Lewisetta","W2-LA",2,"MVP-LA-1","A053",34,24
"521","Lewisetta","W2-LA",3,"MVP-LA-1","A053",80,50
"522","Lewisetta","W2-LA",1,"MVP-LA-1","A054",40,34
"523","Lewisetta","W2-LA",2,"MVP-LA-1","A054",45,34
"524","Lewisetta","W2-LA",3,"MVP-LA-1","A054",87,39
"525","Lewisetta","W2-LA",1,"MVP-LA-1","A055",38,21
"526","Lewisetta","W2-LA",2,"MVP-LA-1","A055",39,24
"527","Lewisetta","W2-LA",3,"MVP-LA-1","A055",104,48
"528","Lewisetta","W2-LA",1,"MVP-LA-1","A056",28,20
"529","Lewisetta","W2-LA",1,"MVP-LA-1","A057",28,18
"530","Lewisetta","W2-LA",2,"MVP-LA-1","A057",30,19
"531","Lewisetta","W2-LA",3,"MVP-LA-1","A057",85,41
"532","Lewisetta","W2-LA",1,"MVP-LA-1","A058",34,23
"533","Lewisetta","W2-LA",2,"MVP-LA-1","A058",34,24
"534","Lewisetta","W2-LA",3,"MVP-LA-1","A058",98,49
"535","Lewisetta","W2-LA",1,"MVP-LA-1","A059",25,23
"536","Lewisetta","W2-LA",2,"MVP-LA-1","A059",37,26
"537","Lewisetta","W2-LA",3,"MVP-LA-1","A059",73,56
"538","Lewisetta","W2-LA",1,"MVP-LA-1","A060",41,24
"539","Lewisetta","W2-LA",2,"MVP-LA-1","A060",51,26
"540","Lewisetta","W2-LA",3,"MVP-LA-1","A060",100,55
"541","Lewisetta","W2-LA",1,"MVP-LA-1","A061",28,20
"542","Lewisetta","W2-LA",3,"MVP-LA-1","A061",89,48
"543","Lewisetta","W2-LA",1,"MVP-LA-1","A062",40,35
"544","Lewisetta","W2-LA",2,"MVP-LA-1","A062",41,38
"545","Lewisetta","W2-LA",1,"MVP-LA-1","A063",45,28
"546","Lewisetta","W2-LA",2,"MVP-LA-1","A063",53,33
"547","Lewisetta","W2-LA",3,"MVP-LA-1","A063",97,51
"548","Lewisetta","W2-LA",1,"MVP-LA-1","A064",40,30
"549","Lewisetta","W2-LA",2,"MVP-LA-1","A064",43,33
"550","Lewisetta","W2-LA",3,"MVP-LA-1","A064",112,59
"551","Lewisetta","W2-LA",1,"MVP-LA-1","A065",40,21
"552","Lewisetta","W2-LA",2,"MVP-LA-1","A065",42,23
"553","Lewisetta","W2-LA",3,"MVP-LA-1","A065",111,76
"554","Lewisetta","W2-LA",1,"MVP-LA-1","A066",34,24
"555","Lewisetta","W2-LA",2,"MVP-LA-1","A066",39,27
"556","Lewisetta","W2-LA",3,"MVP-LA-1","A066",94,51
"557","Lewisetta","W2-LA",1,"MVP-LA-1","A067",31,26
"558","Lewisetta","W2-LA",2,"MVP-LA-1","A067",35,27
"559","Lewisetta","W2-LA",3,"MVP-LA-1","A067",72,48
"560","Lewisetta","W2-LA",1,"MVP-LA-1","A068",27,21
"561","Lewisetta","W2-LA",2,"MVP-LA-1","A068",29,22
"562","Lewisetta","W2-LA",3,"MVP-LA-1","A068",47,39
"563","Lewisetta","W2-LA",1,"MVP-LA-1","A069",35,27
"564","Lewisetta","W2-LA",2,"MVP-LA-1","A069",44,36
"565","Lewisetta","W2-LA",3,"MVP-LA-1","A069",111,56
"566","Lewisetta","W2-LA",1,"MVP-LA-1","A070",27,22
"567","Lewisetta","W2-LA",2,"MVP-LA-1","A070",18,22
"568","Lewisetta","W2-LA",3,"MVP-LA-1","A070",32,27
"569","Lewisetta","W2-LA",1,"MVP-LA-1","A071",37,25
"570","Lewisetta","W2-LA",2,"MVP-LA-1","A071",41,29
"571","Lewisetta","W2-LA",3,"MVP-LA-1","A071",82,52
"572","Lewisetta","W2-LA",1,"MVP-LA-1","A072",38,28
"573","Lewisetta","W2-LA",2,"MVP-LA-1","A072",41,29
"574","Lewisetta","W2-LA",3,"MVP-LA-1","A072",97,63
"575","Lewisetta","W2-LA",1,"MVP-LA-1","A073",45,24
"576","Lewisetta","W2-LA",2,"MVP-LA-1","A073",50,30
"577","Lewisetta","W2-LA",3,"MVP-LA-1","A073",92,54
"578","Lewisetta","W2-LA",1,"MVP-LA-1","A074",30,25
"579","Lewisetta","W2-LA",2,"MVP-LA-1","A074",35,27
"580","Lewisetta","W2-LA",3,"MVP-LA-1","A074",78,43
"581","Lewisetta","W2-LA",1,"MVP-LA-1","A075",34,29
"582","Lewisetta","W2-LA",2,"MVP-LA-1","A075",34,29
"583","Lewisetta","W2-LA",3,"MVP-LA-1","A075",97,55
"584","Lewisetta","W2-LA",1,"MVP-LA-1","A076",29,23
"585","Lewisetta","W2-LA",2,"MVP-LA-1","A076",34,28
"586","Lewisetta","W2-LA",3,"MVP-LA-1","A076",66,48
"587","Lewisetta","W2-LA",1,"MVP-LA-1","A077",37,27
"588","Lewisetta","W2-LA",1,"MVP-LA-1","A078",31,22
"589","Lewisetta","W2-LA",2,"MVP-LA-1","A078",35,25
"590","Lewisetta","W2-LA",3,"MVP-LA-1","A078",72,51
"591","Lewisetta","W2-LA",1,"MVP-LA-1","A079",36,23
"592","Lewisetta","W2-LA",2,"MVP-LA-1","A079",40,23
"593","Lewisetta","W2-LA",1,"MVP-LA-1","A080",30,22
"594","Lewisetta","W2-LA",2,"MVP-LA-1","A080",39,28
"595","Lewisetta","W4-VA",1,"MVP-JR-1","B394",29,21
"596","Lewisetta","W4-VA",2,"MVP-JR-1","B394",39,32
"597","Lewisetta","W4-VA",3,"MVP-JR-1","B394",50,42
"598","Lewisetta","W4-VA",1,"MVP-JR-1","B392",40,29
"599","Lewisetta","W4-VA",2,"MVP-JR-1","B392",48,34
"600","Lewisetta","W4-VA",3,"MVP-JR-1","B392",78,60
"601","Lewisetta","W3-FL",1,"MVP-FL-3","E083",33,22
"602","Lewisetta","W3-FL",2,"MVP-FL-3","E083",29,22
"603","Lewisetta","W3-FL",3,"MVP-FL-3","E083",55,37
"604","Lewisetta","W4-VA",1,"MVP-JR-1","B391",34,29
"605","Lewisetta","W4-VA",2,"MVP-JR-1","B391",41,36
"606","Lewisetta","W4-VA",3,"MVP-JR-1","B391",64,53
"607","Lewisetta","W3-FL",1,"MVP-FL-3","E084",28,22
"608","Lewisetta","W3-FL",2,"MVP-FL-3","E084",30,17
"609","Lewisetta","W4-VA",1,"MVP-JR-1","A204-D734",29,17
"610","Lewisetta","W4-VA",2,"MVP-JR-1","A204-D734",37,28
"611","Lewisetta","W4-VA",3,"MVP-JR-1","A204-D734",82,45
"612","Lewisetta","W3-FL",1,"MVP-FL-3","E085",27,23
"613","Lewisetta","W3-FL",2,"MVP-FL-3","E085",30,19
"614","Lewisetta","W3-FL",3,"MVP-FL-3","E085",41,34
"615","Lewisetta","W4-VA",1,"MVP-JR-1","2053",14,9
"616","Lewisetta","W3-FL",1,"MVP-FL-3","E086",32,23
"617","Lewisetta","W3-FL",2,"MVP-FL-3","E086",37,21
"618","Lewisetta","W3-FL",3,"MVP-FL-3","E086",60,57
"619","Lewisetta","W4-VA",1,"MVP-JR-1","D770",42,23
"620","Lewisetta","W4-VA",2,"MVP-JR-1","D770",50,29
"621","Lewisetta","W4-VA",3,"MVP-JR-1","D770",68,37
"622","Lewisetta","W3-FL",1,"MVP-FL-3","E099",32,20
"623","Lewisetta","W3-FL",2,"MVP-FL-3","E099",34,20
"624","Lewisetta","W3-FL",3,"MVP-FL-3","E099",46,31
"625","Lewisetta","W3-FL",1,"MVP-FL-3","E087",36,30
"626","Lewisetta","W3-FL",2,"MVP-FL-3","E087",44,33
"627","Lewisetta","W3-FL",3,"MVP-FL-3","E087",33,25
"628","Lewisetta","W4-VA",1,"MVP-JR-1","D771",41,23
"629","Lewisetta","W4-VA",2,"MVP-JR-1","D771",45,26
"630","Lewisetta","W4-VA",3,"MVP-JR-1","D771",44,29
"631","Lewisetta","W3-FL",1,"MVP-FL-3","E089",36,27
"632","Lewisetta","W3-FL",2,"MVP-FL-3","E089",43,25
"633","Lewisetta","W3-FL",3,"MVP-FL-3","E089",73,40
"634","Lewisetta","W4-VA",1,"MVP-JR-1","B397",51,31
"635","Lewisetta","W4-VA",2,"MVP-JR-1","B397",64,36
"636","Lewisetta","W3-FL",1,"MVP-FL-3","D773",40,27
"637","Lewisetta","W3-FL",2,"MVP-FL-3","D773",41,32
"638","Lewisetta","W3-FL",3,"MVP-FL-3","D773",75,49
"639","Lewisetta","W4-VA",1,"MVP-JR-1","A205-D772",34,21
"640","Lewisetta","W4-VA",2,"MVP-JR-1","A205-D772",42,31
"641","Lewisetta","W4-VA",3,"MVP-JR-1","A205-D772",65,45
"642","Lewisetta","W3-FL",1,"MVP-FL-3","E106",44,30
"643","Lewisetta","W3-FL",2,"MVP-FL-3","E106",53,28
"644","Lewisetta","W3-FL",3,"MVP-FL-3","E106",86,51
"645","Lewisetta","W4-VA",1,"MVP-JR-1","B393",39,24
"646","Lewisetta","W4-VA",2,"MVP-JR-1","B393",48,29
"647","Lewisetta","W3-FL",1,"MVP-FL-3","E092",28,21
"648","Lewisetta","W3-FL",2,"MVP-FL-3","E092",31,24
"649","Lewisetta","W3-FL",3,"MVP-FL-3","E092",57,46
"650","Lewisetta","W4-VA",1,"MVP-JR-1","D733",41,30
"651","Lewisetta","W4-VA",3,"MVP-JR-1","D733",62,43
"652","Lewisetta","W3-FL",1,"MVP-FL-3","B387",44,20
"653","Lewisetta","W3-FL",2,"MVP-FL-3","B387",49,22
"654","Lewisetta","W3-FL",3,"MVP-FL-3","B387",80,42
"655","Lewisetta","W3-FL",1,"MVP-FL-3","E094",39,23
"656","Lewisetta","W3-FL",2,"MVP-FL-3","E094",44,39
"657","Lewisetta","W3-FL",3,"MVP-FL-3","E094",78,43
"658","Lewisetta","W3-FL",1,"MVP-FL-3","E090",52,36
"659","Lewisetta","W3-FL",2,"MVP-FL-3","E090",61,39
"660","Lewisetta","W3-FL",3,"MVP-FL-3","E090",77,42
"661","Lewisetta","W3-FL",1,"MVP-FL-3","E111",35,29
"662","Lewisetta","W3-FL",2,"MVP-FL-3","E111",44,31
"663","Lewisetta","W3-FL",3,"MVP-FL-3","E111",63,42
"664","Lewisetta","W3-FL",1,"MVP-FL-3","B382",37,27
"665","Lewisetta","W3-FL",2,"MVP-FL-3","B382",37,28
"666","Lewisetta","W3-FL",3,"MVP-FL-3","B382",61,46
"667","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A155",44,37
"668","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A155",53,44
"669","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A155",71,48
"670","Lewisetta","W4-VA",1,"MVP-JR-1","2070-B398",31,26
"671","Lewisetta","W4-VA",2,"MVP-JR-1","2070-B398",39,36
"672","Lewisetta","W4-VA",3,"MVP-JR-1","2070-B398",59,58
"673","Lewisetta","W3-FL",1,"MVP-FL-3","B383",23,16
"674","Lewisetta","W3-FL",2,"MVP-FL-3","B383",26,19
"675","Lewisetta","W3-FL",3,"MVP-FL-3","B383",79,47
"676","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A144",55,40
"677","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A144",59,46
"678","Lewisetta","W4-VA",1,"MVP-JR-1","B395",37,26
"679","Lewisetta","W4-VA",2,"MVP-JR-1","B395",47,34
"680","Lewisetta","W4-VA",3,"MVP-JR-1","B395",74,58
"681","Lewisetta","W3-FL",1,"MVP-FL-3","E091",42,32
"682","Lewisetta","W3-FL",2,"MVP-FL-3","E091",43,25
"683","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A157",44,38
"684","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A157",53,46
"685","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A157",75,49
"686","Lewisetta","W3-FL",1,"MVP-FL-3","E112",32,27
"687","Lewisetta","W3-FL",2,"MVP-FL-3","E112",31,20
"688","Lewisetta","W3-FL",3,"MVP-FL-3","E112",51,34
"689","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A159",32,18
"690","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A159",40,25
"691","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A159",80,40
"692","Lewisetta","W3-FL",1,"MVP-FL-3","B386",40,27
"693","Lewisetta","W3-FL",2,"MVP-FL-3","B386",44,25
"694","Lewisetta","W3-FL",3,"MVP-FL-3","B386",56,39
"695","Lewisetta","W4-VA",1,"MVP-JR-1","A209",28,17
"696","Lewisetta","W4-VA",2,"MVP-JR-1","A209",35,23
"697","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A156",28,20
"698","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A156",32,20
"699","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A156",62,40
"700","Lewisetta","W3-FL",1,"MVP-FL-3","E109",39,19
"701","Lewisetta","W3-FL",2,"MVP-FL-3","E109",43,21
"702","Lewisetta","W4-VA",1,"MVP-JR-1","D768",32,22
"703","Lewisetta","W4-VA",2,"MVP-JR-1","D768",40,36
"704","Lewisetta","W4-VA",3,"MVP-JR-1","D768",78,50
"705","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A146",46,35
"706","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A146",62,46
"707","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A146",75,46
"708","Lewisetta","W3-FL",1,"MVP-FL-3","B384",39,20
"709","Lewisetta","W3-FL",2,"MVP-FL-3","B384",41,20
"710","Lewisetta","W3-FL",3,"MVP-FL-3","B384",71,40
"711","Lewisetta","W4-VA",1,"MVP-JR-1","D738",32,27
"712","Lewisetta","W4-VA",2,"MVP-JR-1","D738",37,27
"713","Lewisetta","W4-VA",3,"MVP-JR-1","D738",80,50
"714","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A147",38,32
"715","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A147",44,44
"716","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A147",68,53
"717","Lewisetta","W3-FL",1,"MVP-FL-3","B388",26,23
"718","Lewisetta","W3-FL",2,"MVP-FL-3","B388",33,25
"719","Lewisetta","W3-FL",3,"MVP-FL-3","B388",42,29
"720","Lewisetta","W4-VA",1,"MVP-JR-1","B334",27,18
"721","Lewisetta","W4-VA",2,"MVP-JR-1","B334",31,20
"722","Lewisetta","W4-VA",3,"MVP-JR-1","B334",64,44
"723","Lewisetta","W4-VA",1,"MVP-JR-1","2056",31,29
"724","Lewisetta","W4-VA",2,"MVP-JR-1","2056",36,27
"725","Lewisetta","W3-FL",1,"MVP-FL-3","E121",45,26
"726","Lewisetta","W3-FL",2,"MVP-FL-3","E121",49,25
"727","Lewisetta","W3-FL",3,"MVP-FL-3","E121",82,46
"728","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A145",32,23
"729","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A145",37,26
"730","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A145",40,20
"731","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A145",25,20
"732","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A145",60,45
"733","Lewisetta","W3-FL",1,"MVP-FL-3","E116",31,16
"734","Lewisetta","W3-FL",2,"MVP-FL-3","E116",33,17
"735","Lewisetta","W4-VA",1,"MVP-JR-1","B331",23,16
"736","Lewisetta","W4-VA",2,"MVP-JR-1","B331",26,22
"737","Lewisetta","W4-VA",3,"MVP-JR-1","B331",54,44
"738","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A161",42,25
"739","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A161",49,32
"740","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A161",75,50
"741","Lewisetta","W4-VA",1,"MVP-JR-1","D769",32,22
"742","Lewisetta","W4-VA",2,"MVP-JR-1","D769",40,29
"743","Lewisetta","W3-FL",1,"MVP-FL-3","E095",38,24
"744","Lewisetta","W3-FL",2,"MVP-FL-3","E095",42,20
"745","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A158",48,31
"746","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A158",51,39
"747","Lewisetta","W4-VA",1,"MVP-JR-1","2076",33,27
"748","Lewisetta","W4-VA",3,"MVP-JR-1","2076",52,49
"749","Lewisetta","W3-FL",1,"MVP-FL-3","E126",29,19
"750","Lewisetta","W3-FL",2,"MVP-FL-3","E126",28,18
"751","Lewisetta","W3-FL",3,"MVP-FL-3","E126",65,40
"752","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A148",33,22
"753","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A148",39,30
"754","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A148",56,42
"755","Lewisetta","W3-FL",1,"MVP-FL-3","E103",42,26
"756","Lewisetta","W3-FL",2,"MVP-FL-3","E103",47,26
"757","Lewisetta","W3-FL",3,"MVP-FL-3","E103",64,45
"758","Lewisetta","W4-VA",1,"MVP-JR-1","D767",33,21
"759","Lewisetta","W4-VA",2,"MVP-JR-1","D767",41,27
"760","Lewisetta","W4-VA",3,"MVP-JR-1","D767",75,52
"761","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A137-B292",32,29
"762","Lewisetta","S2-DEBY",2,"MVP-DEBY-1","A137-B292",36,33
"763","Lewisetta","S2-DEBY",3,"MVP-DEBY-1","A137-B292",54,43
"764","Lewisetta","W3-FL",1,"MVP-FL-3","E098",31,20
"765","Lewisetta","W3-FL",2,"MVP-FL-3","E098",30,23
"766","Lewisetta","W3-FL",3,"MVP-FL-3","E098",67,45
"767","Lewisetta","W4-VA",1,"MVP-JR-1","D739",28,19
"768","Lewisetta","W4-VA",2,"MVP-JR-1","D739",36,26
"769","Lewisetta","W4-VA",3,"MVP-JR-1","D739",64,45
"770","Lewisetta","W3-FL",1,"MVP-FL-3","E102",36,29
"771","Lewisetta","W3-FL",2,"MVP-FL-3","E102",41,27
"772","Lewisetta","W3-FL",3,"MVP-FL-3","E102",67,40
"773","Lewisetta","S2-DEBY",1,"MVP-DEBY-1","A149",29,20
