"resid_len","dist","length","t","pop","bag_site"
-2.11936497268697,0.639991809587732,75,3,"S1-LOLA","Lewisetta"
15.880635027313,0.639991809587732,93,3,"S1-LOLA","Lewisetta"
2.88063502731303,0.639991809587732,80,3,"S1-LOLA","Lewisetta"
-9.11936497268696,0.639991809587732,68,3,"S1-LOLA","Lewisetta"
11.880635027313,0.639991809587732,89,3,"S1-LOLA","Lewisetta"
-16.119364972687,0.639991809587732,61,3,"S1-LOLA","Lewisetta"
8.88063502731304,0.639991809587732,86,3,"S1-LOLA","Lewisetta"
-5.11936497268697,0.639991809587732,72,3,"S1-LOLA","Lewisetta"
-9.11936497268696,0.639991809587732,68,3,"S1-LOLA","Lewisetta"
6.88063502731303,0.639991809587732,84,3,"S1-LOLA","Lewisetta"
-6.11936497268697,0.639991809587732,71,3,"S1-LOLA","Lewisetta"
-9.11936497268696,0.639991809587732,68,3,"S1-LOLA","Lewisetta"
-8.11936497268696,0.639991809587732,69,3,"S1-LOLA","Lewisetta"
14.880635027313,0.639991809587732,92,3,"S1-LOLA","Lewisetta"
-1.11936497268697,0.639991809587732,76,3,"S1-LOLA","Lewisetta"
-2.11936497268697,0.639991809587732,75,3,"S1-LOLA","Lewisetta"
1.88063502731303,0.639991809587732,79,3,"S1-LOLA","Lewisetta"
-0.119364972686966,0.639991809587732,77,3,"S1-LOLA","Lewisetta"
-1.11936497268697,0.639991809587732,76,3,"S1-LOLA","Lewisetta"
5.88063502731303,0.639991809587732,83,3,"S1-LOLA","Lewisetta"
10.880635027313,0.639991809587732,88,3,"S1-LOLA","Lewisetta"
-8.11936497268696,0.639991809587732,69,3,"S1-LOLA","Lewisetta"
7.88063502731303,0.639991809587732,85,3,"S1-LOLA","Lewisetta"
1.88063502731303,0.639991809587732,79,3,"S1-LOLA","Lewisetta"
7.88063502731303,0.639991809587732,85,3,"S1-LOLA","Lewisetta"
-5.11936497268697,0.639991809587732,72,3,"S1-LOLA","Lewisetta"
-13.119364972687,0.639991809587732,64,3,"S1-LOLA","Lewisetta"
19.880635027313,0.639991809587732,97,3,"S1-LOLA","Lewisetta"
6.88063502731303,0.639991809587732,84,3,"S1-LOLA","Lewisetta"
5.88063502731303,0.639991809587732,83,3,"S1-LOLA","Lewisetta"
11.880635027313,0.639991809587732,89,3,"S1-LOLA","Lewisetta"
12.880635027313,0.639991809587732,90,3,"S1-LOLA","Lewisetta"
-4.11936497268697,0.639991809587732,73,3,"S1-LOLA","Lewisetta"
-3.11936497268697,0.639991809587732,74,3,"S1-LOLA","Lewisetta"
-6.11936497268697,0.639991809587732,71,3,"S1-LOLA","Lewisetta"
9.88063502731304,0.639991809587732,87,3,"S1-LOLA","Lewisetta"
21.880635027313,0.639991809587732,99,3,"S1-LOLA","Lewisetta"
14.880635027313,0.639991809587732,92,3,"S1-LOLA","Lewisetta"
5.88063502731303,0.639991809587732,83,3,"S1-LOLA","Lewisetta"
-9.11936497268696,0.639991809587732,68,3,"S1-LOLA","Lewisetta"
-12.119364972687,0.639991809587732,65,3,"S1-LOLA","Lewisetta"
11.880635027313,0.639991809587732,89,3,"S1-LOLA","Lewisetta"
-6.11936497268697,0.639991809587732,71,3,"S1-LOLA","Lewisetta"
8.88063502731304,0.639991809587732,86,3,"S1-LOLA","Lewisetta"
3.88063502731303,0.639991809587732,81,3,"S1-LOLA","Lewisetta"
6.88063502731303,0.639991809587732,84,3,"S1-LOLA","Lewisetta"
4.88063502731303,0.639991809587732,82,3,"S1-LOLA","Lewisetta"
28.880635027313,0.639991809587732,106,3,"S1-LOLA","Lewisetta"
-5.11936497268697,0.639991809587732,72,3,"S1-LOLA","Lewisetta"
14.880635027313,0.639991809587732,92,3,"S1-LOLA","Lewisetta"
-3.11936497268697,0.639991809587732,74,3,"S1-LOLA","Lewisetta"
9.88063502731304,0.639991809587732,87,3,"S1-LOLA","Lewisetta"
-1.11936497268697,0.639991809587732,76,3,"S1-LOLA","Lewisetta"
14.880635027313,0.639991809587732,92,3,"S1-LOLA","Lewisetta"
-0.119364972686966,0.639991809587732,77,3,"S1-LOLA","Lewisetta"
-3.11936497268697,0.639991809587732,74,3,"S1-LOLA","Lewisetta"
12.880635027313,0.639991809587732,90,3,"S1-LOLA","Lewisetta"
-7.11936497268697,0.639991809587732,70,3,"S1-LOLA","Lewisetta"
-8.11936497268696,0.639991809587732,69,3,"S1-LOLA","Lewisetta"
-22.119364972687,0.639991809587732,55,3,"S1-LOLA","Lewisetta"
16.880635027313,0.639991809587732,94,3,"S1-LOLA","Lewisetta"
0.880635027313034,0.639991809587732,78,3,"S1-LOLA","Lewisetta"
20.880635027313,0.639991809587732,98,3,"S1-LOLA","Lewisetta"
-11.119364972687,0.639991809587732,66,3,"S1-LOLA","Lewisetta"
12.880635027313,0.639991809587732,90,3,"S1-LOLA","Lewisetta"
19.880635027313,0.639991809587732,97,3,"S1-LOLA","Lewisetta"
28.880635027313,0.639991809587732,106,3,"S1-LOLA","Lewisetta"
-2.11936497268697,0.639991809587732,75,3,"S1-LOLA","Lewisetta"
-7.11936497268697,0.639991809587732,70,3,"S1-LOLA","Lewisetta"
2.88063502731303,0.639991809587732,80,3,"S1-LOLA","Lewisetta"
9.88063502731304,0.639991809587732,87,3,"S1-LOLA","Lewisetta"
3.88063502731303,0.639991809587732,81,3,"S1-LOLA","Lewisetta"
-16.119364972687,0.639991809587732,61,3,"S1-LOLA","Lewisetta"
